Date_YYYYMMDD,LOCAL_ID,SWE_Mean_meters,SWE_Minimum_meters,SWE_Maximum_meters,SWE_StdDev_meters,Count_pixels,SnowCover_percent,SWE_Mean_inches,SWE_Min_inches,SWE_Max_inches,SWE_StdDev_inches
20150516,CDMC2,0.0,0.0,0.0,0.0,1314.0,0.0,0.0,0.0,0.0,0.0
20150516,ARCC2,0.0,0.0,0.0,0.0,2369.0,0.0,0.0,0.0,0.0,0.0
20150516,LXHC2,0.0,0.0,0.0,0.0,3284.0,0.0,0.0,0.0,0.0,0.0
20150516,FWRC2U,0.001,0.0,0.399,0.0154,2082.0,1.1,0.039,0.0,15.709,0.6063
20150516,BONC2U,0.003,0.0,0.544,0.0273,6084.0,2.3,0.118,0.0,21.417,1.0748
20150516,LAMC2U,0.0,0.0,0.0,0.0,1617.0,0.0,0.0,0.0,0.0,0.0
20150516,LARC2U,0.0,0.0,0.0,0.0,924.0,0.0,0.0,0.0,0.0,0.0
20150516,NPTC2U,0.0,0.0,0.0,0.0,1227.0,0.0,0.0,0.0,0.0,0.0
20150516,FSEC2U,0.0,0.0,0.0,0.0,296.0,0.0,0.0,0.0,0.0,0.0
20150516,CSNC2U,0.122,0.0,0.285,0.0953,71.0,84.5,4.803,0.0,11.22,3.752
20150516,THTC2U,0.0,0.0,0.0,0.0,1295.0,0.0,0.0,0.0,0.0,0.0
20150516,SCVC2U,0.02,0.0,0.411,0.0661,933.0,12.1,0.787,0.0,16.181,2.6024
20150516,PNNC2U,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0
20150516,FHAC2U,0.0,0.0,0.0,0.0,334.0,0.0,0.0,0.0,0.0,0.0
20150516,PBAC2U,0.021,0.0,0.306,0.0557,829.0,16.8,0.827,0.0,12.047,2.1929
20150516,CBVC2,0.163,0.0,0.581,0.206,137.0,42.3,6.417,0.0,22.874,8.1102
20150516,ABVC2,0.133,0.0,0.549,0.1812,622.0,42.3,5.236,0.0,21.614,7.1339
20150516,CLVC2L,0.009,0.0,0.344,0.0448,178.0,5.1,0.354,0.0,13.543,1.7638
20150516,GCWC2,0.047,0.0,0.548,0.1218,1470.0,16.0,1.85,0.0,21.575,4.7953
20150516,BCHC2,0.004,0.0,0.224,0.0216,886.0,5.9,0.157,0.0,8.819,0.8504
20150516,PGWC2L,0.004,0.0,0.476,0.0324,1283.0,2.7,0.157,0.0,18.74,1.2756
20150516,PGWC2U,0.216,0.0,0.514,0.1339,136.0,94.9,8.504,0.0,20.236,5.2717
20150516,CLRC2,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
20150516,CHKC2,0.159,0.0,0.446,0.1267,370.0,76.8,6.26,0.0,17.559,4.9882
20150516,AERK1N,0.0,0.0,0.0,0.0,6947.0,0.0,0.0,0.0,0.0,0.0
20150516,NMIC2,0.0,0.0,0.0,0.0,4206.0,0.0,0.0,0.0,0.0,0.0
20150516,THTC2L,0.0,0.0,0.0,0.0,3861.0,0.0,0.0,0.0,0.0,0.0
20150516,DWSC2,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0
20150516,HMCC2,0.376,0.0,0.75,0.1712,113.0,98.2,14.803,0.0,29.528,6.7402
20150516,TDDC2,0.0,0.0,0.0,0.0,702.0,0.0,0.0,0.0,0.0,0.0
