Date_YYYYMMDD,LOCAL_ID,SWE_Mean_meters,SWE_Minimum_meters,SWE_Maximum_meters,SWE_StdDev_meters,Count_pixels,SnowCover_percent,SWE_Mean_inches,SWE_Min_inches,SWE_Max_inches,SWE_StdDev_inches
20150108,CDMC2,0.001,0.001,0.001,0.0,1314.0,100.0,0.039,0.039,0.039,0.0
20150108,ARCC2,0.001,0.0,0.007,0.0006,2369.0,89.5,0.039,0.0,0.276,0.0236
20150108,LXHC2,0.001,0.0,0.005,0.0004,3284.0,85.7,0.039,0.0,0.197,0.0157
20150108,FWRC2U,0.001,0.0,0.115,0.0062,2082.0,2.9,0.039,0.0,4.528,0.2441
20150108,BONC2U,0.008,0.0,0.119,0.0137,6084.0,37.7,0.315,0.0,4.685,0.5394
20150108,LAMC2U,0.0,0.0,0.0,0.0,1617.0,0.0,0.0,0.0,0.0,0.0
20150108,LARC2U,0.0,0.0,0.0,0.0,924.0,0.0,0.0,0.0,0.0,0.0
20150108,NPTC2U,0.0,0.0,0.0,0.0,1227.0,0.0,0.0,0.0,0.0,0.0
20150108,FSEC2U,0.0,0.0,0.0,0.0,296.0,0.0,0.0,0.0,0.0,0.0
20150108,CSNC2U,0.021,0.0,0.045,0.0145,71.0,83.1,0.827,0.0,1.772,0.5709
20150108,THTC2U,0.0,0.0,0.0,0.0,1295.0,0.0,0.0,0.0,0.0,0.0
20150108,SCVC2U,0.006,0.0,0.109,0.0171,933.0,17.4,0.236,0.0,4.291,0.6732
20150108,PNNC2U,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0
20150108,FHAC2U,0.0,0.0,0.0,0.0,334.0,0.0,0.0,0.0,0.0,0.0
20150108,PBAC2U,0.003,0.0,0.048,0.0096,829.0,13.3,0.118,0.0,1.89,0.378
20150108,CBVC2,0.061,0.0,0.168,0.0591,137.0,62.0,2.402,0.0,6.614,2.3268
20150108,ABVC2,0.041,0.0,0.163,0.0475,622.0,59.5,1.614,0.0,6.417,1.8701
