Date_YYYYMMDD,LOCAL_ID,SWE_Mean_meters,SWE_Minimum_meters,SWE_Maximum_meters,SWE_StdDev_meters,Count_pixels,SnowCover_percent,SWE_Mean_inches,SWE_Min_inches,SWE_Max_inches,SWE_StdDev_inches
20160425,CDMC2,0.0,0.0,0.0,0.0,1314.0,0.0,0.0,0.0,0.0,0.0
20160425,ARCC2,0.0,0.0,0.0,0.0,2369.0,0.0,0.0,0.0,0.0,0.0
20160425,LXHC2,0.0,0.0,0.0,0.0,3284.0,0.0,0.0,0.0,0.0,0.0
20160425,FWRC2U,0.002,0.0,0.323,0.0175,2082.0,1.5,0.079,0.0,12.717,0.689
20160425,BONC2U,0.002,0.0,0.414,0.0166,6084.0,2.5,0.079,0.0,16.299,0.6535
20160425,LAMC2U,0.0,0.0,0.0,0.0,1617.0,0.0,0.0,0.0,0.0,0.0
20160425,LARC2U,0.0,0.0,0.0,0.0,924.0,0.0,0.0,0.0,0.0,0.0
20160425,NPTC2U,0.0,0.0,0.0,0.0,1227.0,0.0,0.0,0.0,0.0,0.0
20160425,FSEC2U,0.0,0.0,0.0,0.0,296.0,0.0,0.0,0.0,0.0,0.0
20160425,CSNC2U,0.232,0.0,0.412,0.1113,71.0,97.2,9.134,0.0,16.22,4.3819
20160425,THTC2U,0.0,0.0,0.0,0.0,1295.0,0.0,0.0,0.0,0.0,0.0
20160425,SCVC2U,0.013,0.0,0.294,0.0433,933.0,16.2,0.512,0.0,11.575,1.7047
20160425,PNNC2U,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0
20160425,FHAC2U,0.0,0.0,0.0,0.0,334.0,0.0,0.0,0.0,0.0,0.0
20160425,PBAC2U,0.041,0.0,0.375,0.0943,829.0,23.4,1.614,0.0,14.764,3.7126
20160425,CBVC2,0.08,0.0,0.308,0.0952,137.0,54.0,3.15,0.0,12.126,3.748
20160425,ABVC2,0.062,0.0,0.289,0.0843,622.0,45.7,2.441,0.0,11.378,3.3189
20160425,CLVC2L,0.016,0.0,0.314,0.0528,178.0,11.2,0.63,0.0,12.362,2.0787
20160425,GCWC2,0.057,0.0,0.683,0.143,1470.0,17.8,2.244,0.0,26.89,5.6299
20160425,BCHC2,0.001,0.0,0.069,0.0053,886.0,2.6,0.039,0.0,2.717,0.2087
20160425,PGWC2L,0.009,0.0,0.506,0.0439,1283.0,5.5,0.354,0.0,19.921,1.7283
20160425,PGWC2U,0.173,0.0,0.49,0.1034,136.0,97.8,6.811,0.0,19.291,4.0709
20160425,CLRC2,0.001,0.0,0.004,0.0015,6.0,16.7,0.039,0.0,0.157,0.0591
20160425,CHKC2,0.182,0.0,0.459,0.1343,370.0,83.0,7.165,0.0,18.071,5.2874
20160425,AERK1N,0.0,0.0,0.0,0.0,6947.0,0.0,0.0,0.0,0.0,0.0
20160425,NMIC2,0.0,0.0,0.0,0.0,4206.0,0.0,0.0,0.0,0.0,0.0
20160425,THTC2L,0.0,0.0,0.0,0.0,3861.0,0.0,0.0,0.0,0.0,0.0
20160425,DWSC2,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0
20160425,HMCC2,0.231,0.017,0.386,0.103,113.0,100.0,9.094,0.669,15.197,4.0551
20160425,TDDC2,0.0,0.0,0.0,0.0,702.0,0.0,0.0,0.0,0.0,0.0
20160425,PTRC2,0.0,0.0,0.0,0.0,380.0,0.0,0.0,0.0,0.0,0.0
20160425,FNEC2,0.002,0.0,0.239,0.02,1236.0,2.5,0.079,0.0,9.409,0.7874
20160425,PDLC2,0.02,0.0,0.577,0.0794,3579.0,8.2,0.787,0.0,22.717,3.126
20160425,CCAC2,0.19,0.0,0.486,0.1178,303.0,89.8,7.48,0.0,19.134,4.6378
20160425,CBAC2,0.183,0.0,0.375,0.1031,317.0,89.3,7.205,0.0,14.764,4.0591
20160425,HMZC2L,0.005,0.0,0.291,0.0335,208.0,2.4,0.197,0.0,11.457,1.3189
20160425,FCAC2,0.004,0.0,0.286,0.0262,1900.0,4.1,0.157,0.0,11.26,1.0315
20160425,PRTC2,0.001,0.0,0.227,0.0095,1906.0,3.4,0.039,0.0,8.937,0.374
20160425,PNNC2L,0.0,0.0,0.0,0.0,699.0,0.0,0.0,0.0,0.0,0.0
20160425,PBAC2L,0.0,0.0,0.0,0.0,2071.0,0.0,0.0,0.0,0.0,0.0
20160425,PDAC2,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
20160425,FCHC2,0.0,0.0,0.0,0.0,354.0,0.0,0.0,0.0,0.0,0.0
20160425,HMZC2U,0.204,0.0,0.437,0.1487,136.0,83.8,8.031,0.0,17.205,5.8543
20160425,SALC2,0.009,0.0,0.262,0.0432,529.0,5.5,0.354,0.0,10.315,1.7008
20160425,ARNC2,0.013,0.0,0.29,0.0484,968.0,9.8,0.512,0.0,11.417,1.9055
20160425,WSVC2,0.105,0.0,0.54,0.1545,1150.0,40.7,4.134,0.0,21.26,6.0827
20160425,CSNC2L,0.012,0.0,0.321,0.0402,428.0,19.4,0.472,0.0,12.638,1.5827
20160425,KENO2,0.0,0.0,0.0,0.0,4877.0,0.0,0.0,0.0,0.0,0.0
20160425,FWRC2L,0.0,0.0,0.0,0.0,2551.0,0.0,0.0,0.0,0.0,0.0
20160425,TBTC2,0.0,0.0,0.0,0.0,2041.0,0.0,0.0,0.0,0.0,0.0
20160425,PGMC2,0.0,0.0,0.0,0.0,807.0,0.0,0.0,0.0,0.0,0.0
20160425,CNCC2,0.0,0.0,0.0,0.0,1097.0,0.0,0.0,0.0,0.0,0.0
20160425,FHAC2L,0.0,0.0,0.0,0.0,432.0,0.0,0.0,0.0,0.0,0.0
20160425,LARC2L,0.0,0.0,0.0,0.0,9166.0,0.0,0.0,0.0,0.0,0.0
20160425,LAPC2,0.0,0.0,0.0,0.0,2511.0,0.0,0.0,0.0,0.0,0.0
20160425,SCVC2L,0.0,0.0,0.0,0.0,1274.0,0.0,0.0,0.0,0.0,0.0
20160425,CLVC2U,0.315,0.0,0.506,0.1479,64.0,87.5,12.402,0.0,19.921,5.8228
20160425,NPTC2L,0.0,0.0,0.0,0.0,4176.0,0.0,0.0,0.0,0.0,0.0
20160425,ADLC2,0.0,0.0,0.0,0.0,879.0,0.0,0.0,0.0,0.0,0.0
20160425,BONC2L,0.0,0.0,0.0,0.0,1616.0,0.0,0.0,0.0,0.0,0.0
20160425,LAMC2L,0.0,0.0,0.0,0.0,12808.0,0.0,0.0,0.0,0.0,0.0
20160425,EHTK1,0.0,0.0,0.0,0.0,7589.0,0.0,0.0,0.0,0.0,0.0
20160425,COOK1,0.0,0.0,0.0,0.0,6316.0,0.0,0.0,0.0,0.0,0.0
20160425,FSEC2L,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0
20160425,DRFK1,0.0,0.0,0.0,0.0,10838.0,0.0,0.0,0.0,0.0,0.0
20160425,JMCC2,0.0,0.0,0.0,0.0,3188.0,0.0,0.0,0.0,0.0,0.0
20160425,LMAC2,0.0,0.0,0.0,0.0,5683.0,0.0,0.0,0.0,0.0,0.0
20160425,SYRK1,0.0,0.0,0.0,0.0,1258.0,0.0,0.0,0.0,0.0,0.0
20160425,KENK1,0.0,0.0,0.0,0.0,783.0,0.0,0.0,0.0,0.0,0.0
