Date_YYYYMMDD,LOCAL_ID,SNODAS_SWE_Mean_m,SNODAS_SWE_Min_m,SNODAS_SWE_Max_m,SNODAS_SWE_StdDev_m,SNODAS_Pixels_Count,SNODAS_SnowCover_percent,SNODAS_SWE_Mean_in,SNODAS_SWE_Min_in,SNODAS_SWE_Max_in,SNODAS_SWE_StdDev_in
20170127,TPIC2L_F,0.272,0.0,0.43,0.1125,542.0,99.1,10.709,0.0,16.929,4.4291
20170127,DRRC2H_F,0.466,0.165,0.621,0.0762,463.0,100.0,18.346,6.496,24.449,3.0
20170127,SJAC2H_F,0.237,0.078,0.353,0.0721,265.0,100.0,9.331,3.071,13.898,2.8386
20170127,DIRC2L_F,0.209,0.0,0.324,0.0641,262.0,95.8,8.228,0.0,12.756,2.5236
20170127,WFLC2H_F,0.275,0.073,0.406,0.0693,392.0,100.0,10.827,2.874,15.984,2.7283
20170127,CRCC2H_F,0.141,0.02,0.362,0.0697,1480.0,100.0,5.551,0.787,14.252,2.7441
20170127,FPTC2H_F,0.313,0.064,0.441,0.0812,586.0,100.0,12.323,2.52,17.362,3.1969
20170127,LPHC2H_F,0.455,0.202,0.718,0.1315,149.0,100.0,17.913,7.953,28.268,5.1772
20170127,APNC2H_F,0.329,0.064,0.5,0.0917,465.0,100.0,12.953,2.52,19.685,3.6102
20170127,LEMC2H_F,0.393,0.177,0.584,0.1198,298.0,100.0,15.472,6.969,22.992,4.7165
20170127,CSSC2H_F,0.317,0.095,0.434,0.0927,163.0,100.0,12.48,3.74,17.087,3.6496
20170127,LFGC2H_F,0.218,0.049,0.406,0.0917,1629.0,100.0,8.583,1.929,15.984,3.6102
20170127,TOMC2L_F,0.206,0.04,0.45,0.0844,3172.0,100.0,8.11,1.575,17.717,3.3228
20170127,RURC2L_F,0.284,0.132,0.447,0.072,395.0,100.0,11.181,5.197,17.598,2.8346
20170127,VCRC2H_F,0.39,0.0,0.601,0.1062,1102.0,99.5,15.354,0.0,23.661,4.1811
20170127,PSBC2H_F,0.237,0.026,0.409,0.0854,424.0,100.0,9.331,1.024,16.102,3.3622
20170127,BMDC2L_F,0.207,0.0,0.649,0.127,4352.0,99.6,8.15,0.0,25.551,5.0
20170127,WORC2H_F,0.22,0.029,0.504,0.0936,1229.0,100.0,8.661,1.142,19.843,3.685
20170127,FISC2H_F,0.554,0.255,0.858,0.1289,115.0,100.0,21.811,10.039,33.78,5.0748
20170127,DCKC2H_F,0.151,0.05,0.321,0.0599,431.0,100.0,5.945,1.969,12.638,2.3583
20170127,MPSC2L_F,0.255,0.076,0.582,0.0871,957.0,100.0,10.039,2.992,22.913,3.4291
20170127,CLSC2L_F,0.226,0.05,0.506,0.0799,1121.0,100.0,8.898,1.969,19.921,3.1457
20170127,SMPC2H_F,0.247,0.017,0.548,0.1215,1362.0,100.0,9.724,0.669,21.575,4.7835
20170127,PSPC2H_F,0.443,0.093,0.914,0.1527,1310.0,100.0,17.441,3.661,35.984,6.0118
20170127,LCCC2H_F,0.254,0.081,0.61,0.1166,285.0,100.0,10.0,3.189,24.016,4.5906
20170127,RCYC2H_F,0.432,0.147,0.948,0.129,728.0,100.0,17.008,5.787,37.323,5.0787
20170127,UCRC2H_F,0.219,0.008,0.472,0.1084,603.0,100.0,8.622,0.315,18.583,4.2677
20170127,LSRC2H_F,0.412,0.156,0.713,0.0917,1052.0,100.0,16.22,6.142,28.071,3.6102
20170127,WETC2H_F,0.254,0.134,0.435,0.0492,292.0,100.0,10.0,5.276,17.126,1.937
20170127,RBSC2L_F,0.104,0.0,0.205,0.0351,121.0,99.2,4.094,0.0,8.071,1.3819
20170127,SLFC2H_F,0.367,0.089,0.544,0.1016,628.0,100.0,14.449,3.504,21.417,4.0
20170127,DRGC2H_F,0.347,0.044,0.874,0.1353,3096.0,100.0,13.661,1.732,34.409,5.3268
20170127,PRSC2H_F,0.286,0.152,0.482,0.0612,1089.0,100.0,11.26,5.984,18.976,2.4094
20170127,GPSC2L_F,0.136,0.001,0.425,0.1082,2421.0,100.0,5.354,0.039,16.732,4.2598
20170127,LSDW4L_F,0.26,0.052,0.67,0.1137,3009.0,100.0,10.236,2.047,26.378,4.4764
20170127,CGGC2L_F,0.159,0.014,0.88,0.1094,4013.0,100.0,6.26,0.551,34.646,4.3071
20170127,GCOC2L_F,0.223,0.016,0.594,0.155,726.0,100.0,8.78,0.63,23.386,6.1024
20170127,WHIC2L_F,0.051,0.004,0.196,0.0319,1197.0,100.0,2.008,0.157,7.717,1.2559
20170127,LNAC2H_F,0.471,0.243,0.677,0.1157,77.0,100.0,18.543,9.567,26.654,4.5551
20170127,NVRN5L_F,0.053,0.0,0.114,0.0179,3185.0,99.2,2.087,0.0,4.488,0.7047
20170127,SNMC2L_F,0.172,0.001,0.556,0.1089,1930.0,100.0,6.772,0.039,21.89,4.2874
20170127,LILC2L_F,0.066,0.009,0.443,0.0464,13085.0,100.0,2.598,0.354,17.441,1.8268
20170127,YDLC2L_F,0.055,0.026,0.116,0.0161,2303.0,100.0,2.165,1.024,4.567,0.6339
20170127,WHBC2L_F,0.053,0.002,0.183,0.0424,6513.0,100.0,2.087,0.079,7.205,1.6693
20170127,ARFN5L_F,0.027,0.004,0.046,0.0085,1163.0,100.0,1.063,0.157,1.811,0.3346
20170127,WATU1L_F,0.055,0.003,0.23,0.0431,5930.0,100.0,2.165,0.118,9.055,1.6969
20170127,MCEC2H_F,0.046,0.0,0.153,0.0189,1567.0,99.9,1.811,0.0,6.024,0.7441
20170127,DLAC2L_F,0.056,0.0,0.387,0.0718,3063.0,92.1,2.205,0.0,15.236,2.8268
20170127,GJNC2L_F,0.124,0.0,0.522,0.1392,4870.0,92.8,4.882,0.0,20.551,5.4803
20170127,CLRU1R_F,0.047,0.0,0.285,0.0534,6554.0,71.1,1.85,0.0,11.22,2.1024
20170127,ALEC2H_F,0.388,0.132,0.763,0.1291,1261.0,100.0,15.276,5.197,30.039,5.0827
20170127,GUSC2L_F,0.28,0.094,0.556,0.131,1053.0,100.0,11.024,3.701,21.89,5.1575
20170127,SCCC2H_F,0.412,0.068,0.614,0.1245,190.0,100.0,16.22,2.677,24.173,4.9016
20170127,DELC2L_F,0.162,0.0,0.593,0.1414,4773.0,95.3,6.378,0.0,23.346,5.5669
20170127,DOLC2L_F,0.361,0.0,0.714,0.1402,1748.0,99.9,14.213,0.0,28.11,5.5197
20170127,JESU1L_F,0.043,0.0,0.147,0.0339,10682.0,98.9,1.693,0.0,5.787,1.3346
20170127,MPHC2L_F,0.167,0.0,0.277,0.0357,1019.0,99.4,6.575,0.0,10.906,1.4055
20170127,DBDC2L_F,0.06,0.0,0.457,0.0692,5902.0,98.8,2.362,0.0,17.992,2.7244
20170127,GWSC2L_F,0.217,0.014,0.64,0.143,4184.0,100.0,8.543,0.551,25.197,5.6299
20170127,WRMC2H_F,0.311,0.007,0.675,0.1832,3297.0,100.0,12.244,0.276,26.575,7.2126
20170127,RERC2H_F,0.303,0.083,0.398,0.0437,316.0,100.0,11.929,3.268,15.669,1.7205
20170127,GMRC2L_F,0.227,0.0,0.398,0.0933,1140.0,99.6,8.937,0.0,15.669,3.6732
20170127,SOMC2L_F,0.388,0.091,0.64,0.105,1220.0,100.0,15.276,3.583,25.197,4.1339
20170127,ALTC2L_F,0.308,0.049,0.494,0.078,988.0,100.0,12.126,1.929,19.449,3.0709
20170127,CLOC2L_F,0.149,0.006,0.368,0.0791,780.0,100.0,5.866,0.236,14.488,3.1142
20170127,CGYC2L_F,0.053,0.0,0.345,0.0603,730.0,84.0,2.087,0.0,13.583,2.374
20170127,CCUC2R_F,0.06,0.0,0.342,0.0664,5448.0,70.2,2.362,0.0,13.465,2.6142
20170127,CAWC2L_F,0.162,0.085,0.286,0.0373,162.0,100.0,6.378,3.346,11.26,1.4685
20170127,RCAC2H_F,0.165,0.017,0.324,0.0613,314.0,100.0,6.496,0.669,12.756,2.4134
20170127,EGLC2L_F,0.149,0.0,0.637,0.1539,3656.0,100.0,5.866,0.0,25.079,6.0591
20170127,WFDC2L_F,0.137,0.0,0.357,0.0942,603.0,99.0,5.394,0.0,14.055,3.7087
20170127,KRMC2L_F,0.15,0.003,0.503,0.1224,1993.0,100.0,5.906,0.118,19.803,4.8189
20170127,SMUC2L_F,0.082,0.0,0.517,0.1082,3260.0,99.4,3.228,0.0,20.354,4.2598
20170127,DOLU1L_F,0.096,0.0,0.441,0.1086,4108.0,90.7,3.78,0.0,17.362,4.2756
20170127,STMC2L_F,0.246,0.0,0.581,0.0948,1285.0,99.8,9.685,0.0,22.874,3.7323
20170127,MBLC2L_F,0.13,0.013,0.643,0.1188,5463.0,100.0,5.118,0.512,25.315,4.6772
20170127,HMAC2H_F,0.374,0.186,0.457,0.0647,31.0,100.0,14.724,7.323,17.992,2.5472
20170127,HMSC2L_F,0.331,0.136,0.427,0.0912,128.0,100.0,13.031,5.354,16.811,3.5906
20170127,RRGC2H_F,0.129,0.019,0.272,0.0523,617.0,100.0,5.079,0.748,10.709,2.0591
20170127,CAMC2L_F,0.132,0.0,0.645,0.1074,7753.0,96.2,5.197,0.0,25.394,4.2283
20170127,VEGC2H_F,0.358,0.0,0.535,0.085,110.0,99.1,14.094,0.0,21.063,3.3465
20170127,PCCC2L_F,0.227,0.0,0.565,0.1407,2507.0,98.1,8.937,0.0,22.244,5.5394
20170127,GRVC2H_F,0.302,0.113,0.432,0.0655,340.0,100.0,11.89,4.449,17.008,2.5787
20170127,EALC2L_F,0.297,0.054,0.432,0.0703,762.0,100.0,11.693,2.126,17.008,2.7677
20170127,SJCC2L_F,0.13,0.026,0.715,0.0979,3481.0,100.0,5.118,1.024,28.15,3.8543
20170127,PIDC2H_F,0.209,0.0,0.532,0.121,2832.0,99.9,8.228,0.0,20.945,4.7638
20170127,LOSC2L_F,0.097,0.015,0.437,0.0646,1355.0,100.0,3.819,0.591,17.205,2.5433
20170127,CDRC2L_F,0.061,0.015,0.243,0.0418,1124.0,100.0,2.402,0.591,9.567,1.6457
20170127,LPFN5L_F,0.026,0.004,0.092,0.0105,1164.0,100.0,1.024,0.157,3.622,0.4134
20170127,LPSC2L_F,0.1,0.017,0.456,0.0812,1213.0,100.0,3.937,0.669,17.953,3.1969
20170127,MRTC2L_F,0.05,0.004,0.292,0.033,1874.0,100.0,1.969,0.157,11.496,1.2992
20170127,SJFC2L_F,0.017,0.0,0.283,0.0279,5320.0,93.1,0.669,0.0,11.142,1.0984
20170127,BFFU1L_F,0.032,0.0,0.336,0.0384,19567.0,96.0,1.26,0.0,13.228,1.5118
20170127,YASC2H_F,0.189,0.02,0.551,0.1228,1175.0,100.0,7.441,0.787,21.693,4.8346
20170127,SCHC2R_F,0.159,0.102,0.22,0.0251,116.0,100.0,6.26,4.016,8.661,0.9882
20170127,RBPC2H_F,0.561,0.296,0.801,0.1072,305.0,100.0,22.087,11.654,31.535,4.2205
20170127,HTSC2L_F,0.177,0.081,0.348,0.0696,187.0,100.0,6.969,3.189,13.701,2.7402
20170127,MNRC2H_F,0.338,0.051,0.663,0.1461,443.0,100.0,13.307,2.008,26.102,5.752
20170127,BUEC2H_F,0.204,0.049,0.303,0.0643,178.0,100.0,8.031,1.929,11.929,2.5315
20170127,ELHC2H_F,0.335,0.084,0.495,0.0991,804.0,100.0,13.189,3.307,19.488,3.9016
20170127,DGOC2R_F,0.172,0.042,0.615,0.1081,375.0,100.0,6.772,1.654,24.213,4.2559
20170127,GEPC2R_F,0.148,0.087,0.208,0.0307,20.0,100.0,5.827,3.425,8.189,1.2087
20170127,FRASER-U,0.29,0.05,0.426,0.0683,231.0,100.0,11.417,1.969,16.772,2.689
20170127,FRASER-L,0.185,0.032,0.371,0.0663,656.0,100.0,7.283,1.26,14.606,2.6102
20170127,FRASER-DW,0.305,0.047,0.435,0.074,439.0,100.0,12.008,1.85,17.126,2.9134
20170127,403,0.0,0.0,0.0,0.0,914.0,0.0,0.0,0.0,0.0,0.0
20170127,405,0.0,0.0,0.0,0.0,3156.0,0.0,0.0,0.0,0.0,0.0
20170127,406,0.0,0.0,0.0,0.0,1274.0,0.0,0.0,0.0,0.0,0.0
20170127,3202,0.014,0.002,0.037,0.0057,570.0,100.0,0.551,0.079,1.457,0.2244
20170127,3203,0.012,0.002,0.044,0.0051,425.0,100.0,0.472,0.079,1.732,0.2008
20170127,3204,0.015,0.003,0.085,0.0154,185.0,100.0,0.591,0.118,3.346,0.6063
20170127,3262,0.007,0.004,0.011,0.002,9.0,100.0,0.276,0.157,0.433,0.0787
20170127,3205,0.007,0.002,0.02,0.0031,162.0,100.0,0.276,0.079,0.787,0.122
20170127,3130,0.138,0.0,0.378,0.1009,1457.0,98.7,5.433,0.0,14.882,3.9724
20170127,3101,0.165,0.0,0.451,0.102,2646.0,97.7,6.496,0.0,17.756,4.0157
20170127,3175,0.384,0.102,0.989,0.1495,2852.0,100.0,15.118,4.016,38.937,5.8858
20170127,3176,0.196,0.023,0.423,0.103,781.0,100.0,7.717,0.906,16.654,4.0551
20170127,3177,0.263,0.0,0.66,0.1438,2195.0,100.0,10.354,0.0,25.984,5.6614
20170127,3178,0.211,0.023,0.511,0.1092,1277.0,100.0,8.307,0.906,20.118,4.2992
20170127,3187,0.268,0.093,0.384,0.0654,462.0,100.0,10.551,3.661,15.118,2.5748
20170127,3225,0.01,0.0,0.037,0.0083,506.0,91.9,0.394,0.0,1.457,0.3268
20170127,3265,0.001,0.0,0.007,0.0016,18.0,50.0,0.039,0.0,0.276,0.063
20170127,3222,0.011,0.0,0.064,0.0104,698.0,98.3,0.433,0.0,2.52,0.4094
20170127,3269,0.005,0.0,0.009,0.0027,44.0,77.3,0.197,0.0,0.354,0.1063
20170127,3201,0.01,0.003,0.03,0.0048,819.0,100.0,0.394,0.118,1.181,0.189
20170127,3228,0.043,0.0,0.218,0.044,954.0,94.5,1.693,0.0,8.583,1.7323
20170127,3227,0.014,0.0,0.053,0.0098,463.0,91.6,0.551,0.0,2.087,0.3858
20170127,3264,0.006,0.0,0.015,0.0037,64.0,95.3,0.236,0.0,0.591,0.1457
20170127,3226,0.079,0.0,0.424,0.0919,1625.0,95.1,3.11,0.0,16.693,3.6181
20170127,3284,0.012,0.0,0.325,0.0424,927.0,23.1,0.472,0.0,12.795,1.6693
20170127,3232,0.166,0.0,0.442,0.1243,444.0,94.6,6.535,0.0,17.402,4.8937
20170127,3283,0.005,0.0,0.342,0.03,1484.0,19.1,0.197,0.0,13.465,1.1811
20170127,409,0.0,0.0,0.0,0.0,945.0,0.0,0.0,0.0,0.0,0.0
20170127,408,0.0,0.0,0.0,0.0,1835.0,0.0,0.0,0.0,0.0,0.0
20170127,501,0.0,0.0,0.0,0.0,1648.0,0.0,0.0,0.0,0.0,0.0
20170127,506,0.0,0.0,0.0,0.0,770.0,0.0,0.0,0.0,0.0,0.0
20170127,502,0.0,0.0,0.0,0.0,3466.0,0.0,0.0,0.0,0.0,0.0
20170127,503,0.0,0.0,0.0,0.0,2979.0,0.0,0.0,0.0,0.0,0.0
20170127,504,0.0,0.0,0.0,0.0,2538.0,0.0,0.0,0.0,0.0,0.0
20170127,505,0.0,0.0,0.0,0.0,4180.0,0.0,0.0,0.0,0.0,0.0
20170127,530,0.0,0.0,0.0,0.0,1100.0,0.0,0.0,0.0,0.0,0.0
20170127,531,0.0,0.0,0.0,0.0,1062.0,0.0,0.0,0.0,0.0,0.0
20170127,542,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
20170127,552,0.0,0.0,0.003,0.0004,4870.0,8.1,0.0,0.0,0.118,0.0157
20170127,553,0.0,0.0,0.004,0.0007,3048.0,30.5,0.0,0.0,0.157,0.0276
20170127,554,0.001,0.0,0.011,0.0015,4877.0,46.5,0.039,0.0,0.433,0.0591
20170127,555,0.008,0.0,0.028,0.0062,3986.0,96.8,0.315,0.0,1.102,0.2441
20170127,556,0.0,0.0,0.0,0.0,834.0,0.0,0.0,0.0,0.0,0.0
20170127,549,0.0,0.0,0.0,0.0,686.0,0.0,0.0,0.0,0.0,0.0
20170127,550,0.0,0.0,0.0,0.0,2001.0,0.0,0.0,0.0,0.0,0.0
20170127,551,0.0,0.0,0.0,0.0,5464.0,0.0,0.0,0.0,0.0,0.0
20170127,559,0.0,0.0,0.0,0.0,785.0,0.0,0.0,0.0,0.0,0.0
20170127,3291,0.0,0.0,0.0,0.0,2526.0,0.0,0.0,0.0,0.0,0.0
20170127,3290,0.0,0.0,0.005,0.0004,1788.0,1.7,0.0,0.0,0.197,0.0157
20170127,3288,0.001,0.0,0.013,0.0017,728.0,53.4,0.039,0.0,0.512,0.0669
20170127,3289,0.0,0.0,0.0,0.0,1307.0,0.0,0.0,0.0,0.0,0.0
20170127,3287,0.0,0.0,0.009,0.001,1164.0,30.2,0.0,0.0,0.354,0.0394
20170127,3235,0.002,0.0,0.078,0.0057,2620.0,31.1,0.079,0.0,3.071,0.2244
20170127,3214,0.002,0.0,0.022,0.0023,2857.0,45.5,0.079,0.0,0.866,0.0906
20170127,3240,0.003,0.0,0.157,0.0115,2007.0,35.7,0.118,0.0,6.181,0.4528
20170127,3285,0.0,0.0,0.006,0.0007,1072.0,5.2,0.0,0.0,0.236,0.0276
20170127,3215,0.0,0.0,0.0,0.0,1757.0,0.0,0.0,0.0,0.0,0.0
20170127,3292,0.0,0.0,0.0,0.0,944.0,0.0,0.0,0.0,0.0,0.0
20170127,3271,0.0,0.0,0.0,0.0,1186.0,0.0,0.0,0.0,0.0,0.0
20170127,3272,0.0,0.0,0.0,0.0,1651.0,0.0,0.0,0.0,0.0,0.0
20170127,3295,0.0,0.0,0.001,0.0,3214.0,0.1,0.0,0.0,0.039,0.0
20170127,3279,0.0,0.0,0.007,0.0004,1890.0,7.2,0.0,0.0,0.276,0.0157
20170127,3213,0.0,0.0,0.001,0.0001,640.0,0.6,0.0,0.0,0.039,0.0039
20170127,3216,0.0,0.0,0.004,0.0008,4658.0,14.0,0.0,0.0,0.157,0.0315
