Date_YYYYMMDD,LOCAL_ID,SNODAS_SWE_Mean_m,SNODAS_SWE_Min_m,SNODAS_SWE_Max_m,SNODAS_SWE_StdDev_m,SNODAS_Pixels_Count,SNODAS_SnowCover_percent,SNODAS_SWE_Mean_in,SNODAS_SWE_Min_in,SNODAS_SWE_Max_in,SNODAS_SWE_StdDev_in
20150103,SYRK1,0.003,0.0,0.006,0.0015,1258.0,88.2,0.118,0.0,0.236,0.0591
20150103,KENK1,0.003,0.0,0.008,0.0022,783.0,84.2,0.118,0.0,0.315,0.0866
20150103,FRGO2,0.003,0.0,0.01,0.0025,17634.0,78.0,0.118,0.0,0.394,0.0984
20150103,TQLC2,0.186,0.0,0.26,0.0492,125.0,96.8,7.323,0.0,10.236,1.937
20150103,LEDC2,0.151,0.055,0.243,0.0456,449.0,100.0,5.945,2.165,9.567,1.7953
20150103,TINC2,0.152,0.056,0.219,0.0488,318.0,100.0,5.984,2.205,8.622,1.9213
20150103,ABEC2,0.131,0.055,0.223,0.046,366.0,100.0,5.157,2.165,8.78,1.811
20150103,TLRC2,0.102,0.0,0.192,0.0527,135.0,94.8,4.016,0.0,7.559,2.0748
20150103,ARGC2,0.088,0.005,0.196,0.0383,403.0,100.0,3.465,0.197,7.717,1.5079
20150103,BTNFDRLO,0.014,0.005,0.023,0.0047,89.0,100.0,0.551,0.197,0.906,0.185
20150103,BTNFDRM,0.037,0.0,0.206,0.0427,196.0,99.0,1.457,0.0,8.11,1.6811
20150103,BTNFDRUP,0.155,0.074,0.206,0.0303,84.0,100.0,6.102,2.913,8.11,1.1929
20150103,BTCANYLO,0.016,0.005,0.026,0.0047,249.0,100.0,0.63,0.197,1.024,0.185
20150103,BTCANYUP,0.026,0.0,0.146,0.0294,118.0,99.2,1.024,0.0,5.748,1.1575
20150103,BTABESLO,0.026,0.013,0.038,0.0069,33.0,100.0,1.024,0.512,1.496,0.2717
20150103,BTABESM,0.114,0.018,0.236,0.062,278.0,100.0,4.488,0.709,9.291,2.4409
20150103,BTABESUP,0.174,0.06,0.238,0.042,289.0,100.0,6.85,2.362,9.37,1.6535
20150103,TCFC2H_F,0.219,0.055,0.31,0.0571,387.0,100.0,8.622,2.165,12.205,2.248
20150103,SKEC2H_F,0.166,0.05,0.254,0.0522,253.0,100.0,6.535,1.969,10.0,2.0551
20150103,BSWC2L_F,0.157,0.041,0.284,0.0438,341.0,100.0,6.181,1.614,11.181,1.7244
20150103,NAVC2H_F,0.091,0.03,0.179,0.0385,431.0,100.0,3.583,1.181,7.047,1.5157
20150103,ENMC2H_F,0.192,0.0,0.424,0.0864,2054.0,99.8,7.559,0.0,16.693,3.4016
20150103,TRAC2H_F,0.142,0.055,0.208,0.036,559.0,100.0,5.591,2.165,8.189,1.4173
20150103,TPIC2L_F,0.136,0.0,0.205,0.0332,542.0,99.1,5.354,0.0,8.071,1.3071
20150103,DRRC2H_F,0.169,0.051,0.26,0.0444,463.0,100.0,6.654,2.008,10.236,1.748
20150103,SJAC2H_F,0.201,0.044,0.289,0.0519,265.0,100.0,7.913,1.732,11.378,2.0433
20150103,DIRC2L_F,0.128,0.0,0.273,0.07,262.0,95.8,5.039,0.0,10.748,2.7559
20150103,WFLC2H_F,0.204,0.081,0.271,0.0369,392.0,100.0,8.031,3.189,10.669,1.4528
20150103,CRCC2H_F,0.101,0.048,0.241,0.0408,1480.0,100.0,3.976,1.89,9.488,1.6063
20150103,FPTC2H_F,0.198,0.057,0.276,0.0494,586.0,100.0,7.795,2.244,10.866,1.9449
20150103,LPHC2H_F,0.078,0.012,0.227,0.061,149.0,100.0,3.071,0.472,8.937,2.4016
20150103,APNC2H_F,0.19,0.062,0.273,0.0467,465.0,100.0,7.48,2.441,10.748,1.8386
20150103,LEMC2H_F,0.093,0.0,0.195,0.0534,298.0,99.7,3.661,0.0,7.677,2.1024
20150103,CSSC2H_F,0.197,0.064,0.276,0.0509,163.0,100.0,7.756,2.52,10.866,2.0039
20150103,LFGC2H_F,0.15,0.005,0.296,0.0716,1629.0,100.0,5.906,0.197,11.654,2.8189
20150103,TOMC2L_F,0.081,0.029,0.225,0.0362,3172.0,100.0,3.189,1.142,8.858,1.4252
20150103,RURC2L_F,0.174,0.069,0.273,0.0397,395.0,100.0,6.85,2.717,10.748,1.563
20150103,VCRC2H_F,0.113,0.0,0.227,0.0565,1102.0,99.5,4.449,0.0,8.937,2.2244
20150103,PSBC2H_F,0.153,0.031,0.266,0.0441,424.0,100.0,6.024,1.22,10.472,1.7362
20150103,BMDC2L_F,0.092,0.0,0.214,0.0413,4352.0,99.6,3.622,0.0,8.425,1.626
20150103,WORC2H_F,0.108,0.004,0.265,0.0652,1229.0,100.0,4.252,0.157,10.433,2.5669
20150103,FISC2H_F,0.278,0.145,0.448,0.0714,115.0,100.0,10.945,5.709,17.638,2.811
20150103,DCKC2H_F,0.119,0.013,0.263,0.0607,431.0,100.0,4.685,0.512,10.354,2.3898
20150103,MPSC2L_F,0.13,0.045,0.278,0.0453,957.0,100.0,5.118,1.772,10.945,1.7835
20150103,CLSC2L_F,0.11,0.042,0.27,0.0386,1121.0,100.0,4.331,1.654,10.63,1.5197
20150103,SMPC2H_F,0.137,0.009,0.291,0.06,1362.0,100.0,5.394,0.354,11.457,2.3622
20150103,PSPC2H_F,0.097,0.02,0.233,0.053,1310.0,100.0,3.819,0.787,9.173,2.0866
20150103,LCCC2H_F,0.043,0.014,0.119,0.0244,285.0,100.0,1.693,0.551,4.685,0.9606
20150103,RCYC2H_F,0.164,0.073,0.301,0.047,728.0,100.0,6.457,2.874,11.85,1.8504
20150103,UCRC2H_F,0.172,0.006,0.295,0.0699,603.0,100.0,6.772,0.236,11.614,2.752
20150103,LSRC2H_F,0.197,0.064,0.318,0.0512,1052.0,100.0,7.756,2.52,12.52,2.0157
20150103,WETC2H_F,0.123,0.079,0.184,0.0211,292.0,100.0,4.843,3.11,7.244,0.8307
20150103,RBSC2L_F,0.101,0.0,0.231,0.0378,121.0,99.2,3.976,0.0,9.094,1.4882
20150103,SLFC2H_F,0.116,0.039,0.21,0.0428,628.0,100.0,4.567,1.535,8.268,1.685
20150103,DRGC2H_F,0.115,0.001,0.296,0.0804,3096.0,100.0,4.528,0.039,11.654,3.1654
20150103,PRSC2H_F,0.088,0.032,0.192,0.0338,1089.0,100.0,3.465,1.26,7.559,1.3307
20150103,GPSC2L_F,0.102,0.0,0.279,0.0626,2421.0,99.8,4.016,0.0,10.984,2.4646
20150103,LSDW4L_F,0.087,0.03,0.296,0.0491,3009.0,100.0,3.425,1.181,11.654,1.9331
20150103,CGGC2L_F,0.068,0.01,0.441,0.0586,4013.0,100.0,2.677,0.394,17.362,2.3071
20150103,GCOC2L_F,0.087,0.0,0.237,0.0566,726.0,99.9,3.425,0.0,9.331,2.2283
20150103,WHIC2L_F,0.048,0.026,0.069,0.0106,1197.0,100.0,1.89,1.024,2.717,0.4173
20150103,LNAC2H_F,0.082,0.038,0.145,0.0335,77.0,100.0,3.228,1.496,5.709,1.3189
20150103,NVRN5L_F,0.012,0.0,0.03,0.0048,3185.0,99.2,0.472,0.0,1.181,0.189
20150103,SNMC2L_F,0.056,0.0,0.226,0.0569,1930.0,97.9,2.205,0.0,8.898,2.2402
20150103,LILC2L_F,0.027,0.006,0.112,0.0133,13085.0,100.0,1.063,0.236,4.409,0.5236
20150103,YDLC2L_F,0.026,0.007,0.044,0.0067,2303.0,100.0,1.024,0.276,1.732,0.2638
20150103,WHBC2L_F,0.026,0.009,0.06,0.007,6513.0,100.0,1.024,0.354,2.362,0.2756
20150103,ARFN5L_F,0.009,0.0,0.017,0.0029,1163.0,97.7,0.354,0.0,0.669,0.1142
20150103,WATU1L_F,0.026,0.011,0.052,0.0076,5930.0,100.0,1.024,0.433,2.047,0.2992
20150103,MCEC2H_F,0.011,0.0,0.024,0.0034,1567.0,99.9,0.433,0.0,0.945,0.1339
20150103,DLAC2L_F,0.034,0.0,0.183,0.0326,3063.0,96.2,1.339,0.0,7.205,1.2835
20150103,GJNC2L_F,0.026,0.0,0.169,0.0268,4870.0,80.8,1.024,0.0,6.654,1.0551
20150103,CLRU1R_F,0.013,0.0,0.069,0.0129,6554.0,90.9,0.512,0.0,2.717,0.5079
20150103,ALEC2H_F,0.131,0.029,0.289,0.0491,1261.0,100.0,5.157,1.142,11.378,1.9331
20150103,GUSC2L_F,0.103,0.014,0.231,0.0476,1053.0,100.0,4.055,0.551,9.094,1.874
20150103,SCCC2H_F,0.084,0.004,0.215,0.0584,190.0,100.0,3.307,0.157,8.465,2.2992
20150103,DELC2L_F,0.04,0.0,0.161,0.0359,4773.0,94.8,1.575,0.0,6.339,1.4134
20150103,DOLC2L_F,0.103,0.0,0.253,0.0566,1748.0,99.9,4.055,0.0,9.961,2.2283
20150103,JESU1L_F,0.017,0.005,0.039,0.0065,10682.0,100.0,0.669,0.197,1.535,0.2559
20150103,MPHC2L_F,0.03,0.0,0.121,0.0191,1019.0,99.4,1.181,0.0,4.764,0.752
20150103,DBDC2L_F,0.018,0.0,0.212,0.0253,5902.0,99.3,0.709,0.0,8.346,0.9961
20150103,GWSC2L_F,0.139,0.004,0.279,0.0615,4184.0,100.0,5.472,0.157,10.984,2.4213
20150103,WRMC2H_F,0.149,0.036,0.321,0.0812,3297.0,100.0,5.866,1.417,12.638,3.1969
20150103,RERC2H_F,0.187,0.058,0.266,0.0433,316.0,100.0,7.362,2.283,10.472,1.7047
20150103,GMRC2L_F,0.161,0.0,0.291,0.0644,1140.0,99.6,6.339,0.0,11.457,2.5354
20150103,SOMC2L_F,0.137,0.04,0.239,0.049,1220.0,100.0,5.394,1.575,9.409,1.9291
20150103,ALTC2L_F,0.108,0.026,0.19,0.0294,988.0,100.0,4.252,1.024,7.48,1.1575
20150103,CLOC2L_F,0.115,0.0,0.303,0.0753,780.0,99.4,4.528,0.0,11.929,2.9646
20150103,CGYC2L_F,0.022,0.0,0.182,0.0257,730.0,98.6,0.866,0.0,7.165,1.0118
20150103,CCUC2R_F,0.012,0.0,0.188,0.0152,5448.0,78.2,0.472,0.0,7.402,0.5984
20150103,CAWC2L_F,0.074,0.042,0.136,0.0195,162.0,100.0,2.913,1.654,5.354,0.7677
20150103,RCAC2H_F,0.122,0.011,0.21,0.037,314.0,100.0,4.803,0.433,8.268,1.4567
20150103,EGLC2L_F,0.077,0.0,0.261,0.0623,3656.0,94.0,3.031,0.0,10.276,2.4528
20150103,WFDC2L_F,0.126,0.0,0.263,0.0603,603.0,99.5,4.961,0.0,10.354,2.374
20150103,KRMC2L_F,0.086,0.0,0.23,0.0544,1993.0,99.8,3.386,0.0,9.055,2.1417
20150103,SMUC2L_F,0.024,0.0,0.205,0.0299,3260.0,96.5,0.945,0.0,8.071,1.1772
20150103,DOLU1L_F,0.028,0.0,0.192,0.0365,4108.0,97.2,1.102,0.0,7.559,1.437
20150103,STMC2L_F,0.137,0.0,0.299,0.0611,1285.0,99.8,5.394,0.0,11.772,2.4055
20150103,MBLC2L_F,0.076,0.014,0.306,0.0652,5463.0,100.0,2.992,0.551,12.047,2.5669
20150103,HMAC2H_F,0.226,0.139,0.255,0.0285,31.0,100.0,8.898,5.472,10.039,1.122
20150103,HMSC2L_F,0.189,0.079,0.259,0.046,128.0,100.0,7.441,3.11,10.197,1.811
20150103,RRGC2H_F,0.04,0.0,0.145,0.0241,617.0,99.7,1.575,0.0,5.709,0.9488
20150103,CAMC2L_F,0.052,0.0,0.235,0.0456,7753.0,100.0,2.047,0.0,9.252,1.7953
20150103,VEGC2H_F,0.138,0.0,0.18,0.0267,110.0,99.1,5.433,0.0,7.087,1.0512
20150103,PCCC2L_F,0.099,0.0,0.203,0.0429,2507.0,99.9,3.898,0.0,7.992,1.689
20150103,GRVC2H_F,0.191,0.052,0.287,0.0468,340.0,100.0,7.52,2.047,11.299,1.8425
20150103,EALC2L_F,0.17,0.039,0.286,0.0499,762.0,100.0,6.693,1.535,11.26,1.9646
20150103,SJCC2L_F,0.027,0.006,0.197,0.0191,3481.0,100.0,1.063,0.236,7.756,0.752
20150103,PIDC2H_F,0.05,0.0,0.214,0.0458,2832.0,99.9,1.969,0.0,8.425,1.8031
20150103,LOSC2L_F,0.016,0.005,0.13,0.0091,1355.0,100.0,0.63,0.197,5.118,0.3583
20150103,CDRC2L_F,0.013,0.002,0.031,0.0043,1124.0,100.0,0.512,0.079,1.22,0.1693
20150103,LPFN5L_F,0.009,0.0,0.022,0.0034,1164.0,96.6,0.354,0.0,0.866,0.1339
20150103,LPSC2L_F,0.016,0.002,0.06,0.0057,1213.0,100.0,0.63,0.079,2.362,0.2244
20150103,MRTC2L_F,0.012,0.004,0.035,0.0046,1874.0,100.0,0.472,0.157,1.378,0.1811
20150103,SJFC2L_F,0.008,0.0,0.04,0.0033,5320.0,99.9,0.315,0.0,1.575,0.1299
20150103,BFFU1L_F,0.008,0.002,0.107,0.0073,19567.0,100.0,0.315,0.079,4.213,0.2874
20150103,YASC2H_F,0.118,0.006,0.272,0.0532,1175.0,100.0,4.646,0.236,10.709,2.0945
20150103,SCHC2R_F,0.1,0.051,0.164,0.0315,116.0,100.0,3.937,2.008,6.457,1.2402
20150103,RBPC2H_F,0.12,0.041,0.212,0.0441,305.0,100.0,4.724,1.614,8.346,1.7362
20150103,HTSC2L_F,0.088,0.024,0.156,0.0342,187.0,100.0,3.465,0.945,6.142,1.3465
20150103,MNRC2H_F,0.046,0.011,0.181,0.0299,443.0,100.0,1.811,0.433,7.126,1.1772
20150103,BUEC2H_F,0.162,0.057,0.235,0.0452,178.0,100.0,6.378,2.244,9.252,1.7795
20150103,ELHC2H_F,0.088,0.022,0.218,0.0493,804.0,100.0,3.465,0.866,8.583,1.9409
20150103,DGOC2R_F,0.026,0.01,0.158,0.0197,375.0,100.0,1.024,0.394,6.22,0.7756
20150103,GEPC2R_F,0.051,0.03,0.069,0.0119,20.0,100.0,2.008,1.181,2.717,0.4685
20150103,FRASER-U,0.177,0.069,0.229,0.0277,231.0,100.0,6.969,2.717,9.016,1.0906
20150103,FRASER-L,0.117,0.037,0.21,0.0322,656.0,100.0,4.606,1.457,8.268,1.2677
20150103,FRASER-DW,0.197,0.06,0.283,0.0398,439.0,100.0,7.756,2.362,11.142,1.5669
20150103,403,0.01,0.005,0.017,0.0023,914.0,100.0,0.394,0.197,0.669,0.0906
20150103,405,0.008,0.0,0.016,0.0036,3156.0,94.6,0.315,0.0,0.63,0.1417
20150103,406,0.011,0.007,0.016,0.0019,1274.0,100.0,0.433,0.276,0.63,0.0748
20150103,3202,0.02,0.003,0.061,0.0079,570.0,100.0,0.787,0.118,2.402,0.311
20150103,3203,0.017,0.004,0.062,0.0077,425.0,100.0,0.669,0.157,2.441,0.3031
20150103,3204,0.031,0.003,0.103,0.0205,185.0,100.0,1.22,0.118,4.055,0.8071
20150103,3262,0.02,0.016,0.024,0.0025,9.0,100.0,0.787,0.63,0.945,0.0984
20150103,3205,0.016,0.005,0.027,0.0041,162.0,100.0,0.63,0.197,1.063,0.1614
20150103,3130,0.097,0.011,0.237,0.0432,1457.0,100.0,3.819,0.433,9.331,1.7008
20150103,3101,0.085,0.0,0.223,0.0524,2646.0,98.6,3.346,0.0,8.78,2.063
20150103,3175,0.2,0.024,0.48,0.0892,2852.0,100.0,7.874,0.945,18.898,3.5118
20150103,3176,0.13,0.029,0.284,0.0579,781.0,100.0,5.118,1.142,11.181,2.2795
20150103,3177,0.139,0.0,0.411,0.1037,2195.0,100.0,5.472,0.0,16.181,4.0827
20150103,3178,0.104,0.006,0.232,0.0477,1277.0,100.0,4.094,0.236,9.134,1.878
20150103,3187,0.176,0.062,0.268,0.0506,462.0,100.0,6.929,2.441,10.551,1.9921
20150103,3225,0.036,0.0,0.07,0.0117,506.0,98.2,1.417,0.0,2.756,0.4606
20150103,3265,0.014,0.0,0.034,0.0143,18.0,50.0,0.551,0.0,1.339,0.563
20150103,3222,0.033,0.0,0.06,0.0087,698.0,98.4,1.299,0.0,2.362,0.3425
20150103,3269,0.023,0.0,0.036,0.0129,44.0,77.3,0.906,0.0,1.417,0.5079
20150103,3201,0.018,0.005,0.046,0.0077,819.0,100.0,0.709,0.197,1.811,0.3031
20150103,3228,0.046,0.0,0.132,0.0323,954.0,98.6,1.811,0.0,5.197,1.2717
20150103,3227,0.041,0.02,0.06,0.0075,463.0,100.0,1.614,0.787,2.362,0.2953
20150103,3264,0.015,0.0,0.026,0.0053,64.0,95.3,0.591,0.0,1.024,0.2087
20150103,3226,0.063,0.0,0.216,0.0503,1625.0,98.0,2.48,0.0,8.504,1.9803
20150103,3284,0.024,0.0,0.172,0.0152,927.0,99.9,0.945,0.0,6.772,0.5984
20150103,3232,0.09,0.003,0.214,0.0592,444.0,100.0,3.543,0.118,8.425,2.3307
20150103,3283,0.02,0.008,0.164,0.0114,1484.0,100.0,0.787,0.315,6.457,0.4488
20150103,409,0.009,0.001,0.013,0.002,945.0,100.0,0.354,0.039,0.512,0.0787
20150103,408,0.008,0.0,0.014,0.0036,1835.0,92.2,0.315,0.0,0.551,0.1417
20150103,501,0.014,0.0,0.02,0.0034,1648.0,99.7,0.551,0.0,0.787,0.1339
20150103,506,0.017,0.008,0.043,0.0086,770.0,100.0,0.669,0.315,1.693,0.3386
20150103,502,0.008,0.0,0.016,0.0038,3466.0,99.7,0.315,0.0,0.63,0.1496
20150103,503,0.012,0.006,0.021,0.0029,2979.0,100.0,0.472,0.236,0.827,0.1142
20150103,504,0.015,0.007,0.033,0.0033,2538.0,100.0,0.591,0.276,1.299,0.1299
20150103,505,0.012,0.004,0.036,0.0037,4180.0,100.0,0.472,0.157,1.417,0.1457
20150103,530,0.015,0.01,0.02,0.0026,1100.0,100.0,0.591,0.394,0.787,0.1024
20150103,531,0.013,0.01,0.018,0.0018,1062.0,100.0,0.512,0.394,0.709,0.0709
20150103,542,0.012,0.01,0.013,0.001,20.0,100.0,0.472,0.394,0.512,0.0394
20150103,552,0.022,0.008,0.048,0.0087,4870.0,100.0,0.866,0.315,1.89,0.3425
20150103,553,0.017,0.003,0.05,0.0097,3048.0,100.0,0.669,0.118,1.969,0.3819
20150103,554,0.02,0.0,0.055,0.0089,4877.0,99.9,0.787,0.0,2.165,0.3504
20150103,555,0.018,0.007,0.051,0.0065,3986.0,100.0,0.709,0.276,2.008,0.2559
20150103,556,0.015,0.009,0.019,0.0025,834.0,100.0,0.591,0.354,0.748,0.0984
20150103,549,0.014,0.009,0.018,0.0013,686.0,100.0,0.551,0.354,0.709,0.0512
20150103,550,0.01,0.002,0.018,0.0041,2001.0,100.0,0.394,0.079,0.709,0.1614
20150103,551,0.019,0.009,0.048,0.0073,5464.0,100.0,0.748,0.354,1.89,0.2874
20150103,559,0.016,0.01,0.021,0.0021,785.0,100.0,0.63,0.394,0.827,0.0827
20150103,3291,0.011,0.007,0.014,0.0018,2526.0,100.0,0.433,0.276,0.551,0.0709
20150103,3290,0.012,0.004,0.035,0.0027,1788.0,100.0,0.472,0.157,1.378,0.1063
20150103,3288,0.024,0.011,0.039,0.0057,728.0,100.0,0.945,0.433,1.535,0.2244
20150103,3289,0.012,0.0,0.021,0.0023,1307.0,99.8,0.472,0.0,0.827,0.0906
20150103,3287,0.018,0.007,0.034,0.0044,1164.0,100.0,0.709,0.276,1.339,0.1732
20150103,3235,0.012,0.0,0.085,0.0074,2620.0,99.7,0.472,0.0,3.346,0.2913
20150103,3214,0.014,0.0,0.025,0.0045,2857.0,99.9,0.551,0.0,0.984,0.1772
20150103,3240,0.018,0.0,0.118,0.0072,2007.0,99.5,0.709,0.0,4.646,0.2835
20150103,3285,0.013,0.0,0.022,0.0031,1072.0,99.3,0.512,0.0,0.866,0.122
20150103,3215,0.013,0.0,0.023,0.0022,1757.0,99.7,0.512,0.0,0.906,0.0866
20150103,3292,0.013,0.01,0.019,0.0014,944.0,100.0,0.512,0.394,0.748,0.0551
20150103,3271,0.014,0.01,0.044,0.0039,1186.0,100.0,0.551,0.394,1.732,0.1535
20150103,3272,0.016,0.008,0.044,0.0071,1651.0,100.0,0.63,0.315,1.732,0.2795
20150103,3295,0.013,0.003,0.044,0.0037,3214.0,100.0,0.512,0.118,1.732,0.1457
20150103,3279,0.013,0.008,0.029,0.0019,1890.0,100.0,0.512,0.315,1.142,0.0748
20150103,3213,0.013,0.004,0.018,0.0018,640.0,100.0,0.512,0.157,0.709,0.0709
