Date_YYYYMMDD,LOCAL_ID,SWE_Mean_meters,SWE_Minimum_meters,SWE_Maximum_meters,SWE_StdDev_meters,Count_pixels,SnowCover_percent,SWE_Mean_inches,SWE_Min_inches,SWE_Max_inches,SWE_StdDev_inches
20160201,CDMC2,0.001,0.0,0.002,0.0005,1314.0,71.8,0.039,0.0,0.079,0.0197
20160201,ARCC2,0.001,0.0,0.005,0.0014,2369.0,62.5,0.039,0.0,0.197,0.0551
20160201,LXHC2,0.0,0.0,0.0,0.0,3284.0,0.0,0.0,0.0,0.0,0.0
20160201,FWRC2U,0.001,0.0,0.151,0.0091,2082.0,6.9,0.039,0.0,5.945,0.3583
20160201,BONC2U,0.004,0.0,0.23,0.0167,6084.0,41.3,0.157,0.0,9.055,0.6575
20160201,LAMC2U,0.006,0.004,0.007,0.0007,1617.0,100.0,0.236,0.157,0.276,0.0276
20160201,LARC2U,0.005,0.005,0.006,0.0004,924.0,100.0,0.197,0.197,0.236,0.0157
20160201,NPTC2U,0.005,0.004,0.011,0.0004,1227.0,100.0,0.197,0.157,0.433,0.0157
20160201,FSEC2U,0.004,0.003,0.005,0.0003,296.0,100.0,0.157,0.118,0.197,0.0118
20160201,CSNC2U,0.043,0.005,0.105,0.0294,71.0,100.0,1.693,0.197,4.134,1.1575
20160201,THTC2U,0.0,0.0,0.0,0.0,1295.0,0.0,0.0,0.0,0.0,0.0
20160201,SCVC2U,0.012,0.0,0.155,0.0247,933.0,99.5,0.472,0.0,6.102,0.9724
20160201,PNNC2U,0.006,0.006,0.007,0.0002,85.0,100.0,0.236,0.236,0.276,0.0079
20160201,FHAC2U,0.005,0.004,0.006,0.0007,334.0,100.0,0.197,0.157,0.236,0.0276
20160201,PBAC2U,0.011,0.003,0.101,0.0161,829.0,100.0,0.433,0.118,3.976,0.6339
20160201,CBVC2,0.061,0.009,0.198,0.0515,137.0,100.0,2.402,0.354,7.795,2.0276
20160201,ABVC2,0.036,0.005,0.163,0.0392,622.0,100.0,1.417,0.197,6.417,1.5433
20160201,CLVC2L,0.053,0.001,0.178,0.046,178.0,100.0,2.087,0.039,7.008,1.811
20160201,GCWC2,0.045,0.002,0.353,0.0847,1470.0,100.0,1.772,0.079,13.898,3.3346
20160201,BCHC2,0.005,0.001,0.056,0.0058,886.0,100.0,0.197,0.039,2.205,0.2283
20160201,PGWC2L,0.021,0.0,0.253,0.0429,1283.0,60.7,0.827,0.0,9.961,1.689
20160201,PGWC2U,0.129,0.024,0.251,0.0564,136.0,100.0,5.079,0.945,9.882,2.2205
20160201,CLRC2,0.021,0.012,0.045,0.0115,6.0,100.0,0.827,0.472,1.772,0.4528
20160201,CHKC2,0.131,0.011,0.284,0.0713,370.0,100.0,5.157,0.433,11.181,2.8071
20160201,AERK1N,0.0,0.0,0.0,0.0,6947.0,0.0,0.0,0.0,0.0,0.0
20160201,NMIC2,0.0,0.0,0.0,0.0,4206.0,0.0,0.0,0.0,0.0,0.0
20160201,THTC2L,0.0,0.0,0.0,0.0,3861.0,0.0,0.0,0.0,0.0,0.0
20160201,DWSC2,0.002,0.001,0.003,0.0002,62.0,100.0,0.079,0.039,0.118,0.0079
20160201,HMCC2,0.127,0.042,0.21,0.057,113.0,100.0,5.0,1.654,8.268,2.2441
20160201,TDDC2,0.0,0.0,0.0,0.0,702.0,0.0,0.0,0.0,0.0,0.0
20160201,PTRC2,0.0,0.0,0.0,0.0,380.0,0.0,0.0,0.0,0.0,0.0
20160201,FNEC2,0.004,0.003,0.037,0.0025,1236.0,100.0,0.157,0.118,1.457,0.0984
20160201,PDLC2,0.016,0.001,0.283,0.0415,3579.0,100.0,0.63,0.039,11.142,1.6339
20160201,CCAC2,0.122,0.013,0.263,0.0626,303.0,100.0,4.803,0.512,10.354,2.4646
20160201,CBAC2,0.127,0.014,0.215,0.051,317.0,100.0,5.0,0.551,8.465,2.0079
20160201,HMZC2L,0.069,0.001,0.226,0.0516,208.0,100.0,2.717,0.039,8.898,2.0315
20160201,FCAC2,0.005,0.003,0.044,0.0039,1900.0,100.0,0.197,0.118,1.732,0.1535
20160201,PRTC2,0.006,0.003,0.106,0.0044,1906.0,100.0,0.236,0.118,4.173,0.1732
20160201,PNNC2L,0.005,0.004,0.006,0.0005,699.0,100.0,0.197,0.157,0.236,0.0197
20160201,PBAC2L,0.004,0.0,0.007,0.0014,2071.0,99.7,0.157,0.0,0.276,0.0551
20160201,PDAC2,0.002,0.002,0.003,0.0005,11.0,100.0,0.079,0.079,0.118,0.0197
20160201,FCHC2,0.004,0.003,0.005,0.0007,354.0,100.0,0.157,0.118,0.197,0.0276
20160201,HMZC2U,0.176,0.022,0.266,0.065,136.0,100.0,6.929,0.866,10.472,2.5591
20160201,SALC2,0.014,0.003,0.145,0.0249,529.0,100.0,0.551,0.118,5.709,0.9803
20160201,ARNC2,0.014,0.003,0.156,0.0253,968.0,100.0,0.551,0.118,6.142,0.9961
20160201,WSVC2,0.102,0.001,0.358,0.0957,1150.0,100.0,4.016,0.039,14.094,3.7677
20160201,CSNC2L,0.013,0.003,0.065,0.0141,428.0,100.0,0.512,0.118,2.559,0.5551
20160201,KENO2,0.0,0.0,0.001,0.0,4877.0,0.1,0.0,0.0,0.039,0.0
20160201,FWRC2L,0.0,0.0,0.001,0.0002,2551.0,5.0,0.0,0.0,0.039,0.0079
20160201,TBTC2,0.0,0.0,0.0,0.0,2041.0,0.0,0.0,0.0,0.0,0.0
20160201,PGMC2,0.0,0.0,0.0,0.0,807.0,0.0,0.0,0.0,0.0,0.0
20160201,CNCC2,0.003,0.001,0.005,0.0011,1097.0,100.0,0.118,0.039,0.197,0.0433
20160201,FHAC2L,0.005,0.004,0.006,0.0005,432.0,100.0,0.197,0.157,0.236,0.0197
20160201,LARC2L,0.002,0.0,0.006,0.0019,9166.0,68.3,0.079,0.0,0.236,0.0748
20160201,LAPC2,0.0,0.0,0.0,0.0,2511.0,0.0,0.0,0.0,0.0,0.0
20160201,SCVC2L,0.001,0.0,0.003,0.0006,1274.0,92.9,0.039,0.0,0.118,0.0236
20160201,CLVC2U,0.185,0.053,0.253,0.0353,64.0,100.0,7.283,2.087,9.961,1.3898
20160201,NPTC2L,0.003,0.001,0.006,0.0016,4176.0,100.0,0.118,0.039,0.236,0.063
20160201,ADLC2,0.003,0.001,0.006,0.0013,879.0,100.0,0.118,0.039,0.236,0.0512
20160201,BONC2L,0.0,0.0,0.001,0.0005,1616.0,40.2,0.0,0.0,0.039,0.0197
20160201,LAMC2L,0.003,0.0,0.008,0.0023,12808.0,70.3,0.118,0.0,0.315,0.0906
20160201,EHTK1,0.0,0.0,0.0,0.0,7589.0,0.0,0.0,0.0,0.0,0.0
20160201,COOK1,0.0,0.0,0.0,0.0,6316.0,0.0,0.0,0.0,0.0,0.0
20160201,FSEC2L,0.004,0.004,0.005,0.0005,204.0,100.0,0.157,0.157,0.197,0.0197
20160201,DRFK1,0.0,0.0,0.0,0.0,10838.0,0.0,0.0,0.0,0.0,0.0
20160201,JMCC2,0.0,0.0,0.0,0.0,3188.0,0.0,0.0,0.0,0.0,0.0
20160201,LMAC2,0.0,0.0,0.003,0.0005,5683.0,11.0,0.0,0.0,0.118,0.0197
20160201,SYRK1,0.0,0.0,0.0,0.0,1258.0,0.0,0.0,0.0,0.0,0.0
20160201,KENK1,0.0,0.0,0.0,0.0,783.0,0.0,0.0,0.0,0.0,0.0
20160201,FRGO2,0.0,0.0,0.0,0.0,17634.0,0.0,0.0,0.0,0.0,0.0
20160201,TQLC2,0.184,0.0,0.271,0.0577,125.0,96.8,7.244,0.0,10.669,2.2717
20160201,LEDC2,0.18,0.049,0.303,0.069,449.0,100.0,7.087,1.929,11.929,2.7165
20160201,TINC2,0.154,0.039,0.289,0.0718,318.0,100.0,6.063,1.535,11.378,2.8268
20160201,ABEC2,0.111,0.026,0.215,0.0494,366.0,100.0,4.37,1.024,8.465,1.9449
20160201,TLRC2,0.082,0.0,0.174,0.0426,135.0,94.8,3.228,0.0,6.85,1.6772
20160201,ARGC2,0.064,0.009,0.17,0.0397,403.0,100.0,2.52,0.354,6.693,1.563
20160201,BTNFDRLO,0.01,0.008,0.045,0.0045,89.0,100.0,0.394,0.315,1.772,0.1772
20160201,BTNFDRM,0.051,0.008,0.202,0.0478,196.0,100.0,2.008,0.315,7.953,1.8819
20160201,BTNFDRUP,0.152,0.046,0.202,0.0401,84.0,100.0,5.984,1.811,7.953,1.5787
20160201,BTCANYLO,0.01,0.007,0.034,0.0025,249.0,100.0,0.394,0.276,1.339,0.0984
20160201,BTCANYUP,0.02,0.008,0.128,0.0238,118.0,100.0,0.787,0.315,5.039,0.937
20160201,BTABESLO,0.013,0.011,0.027,0.0033,33.0,100.0,0.512,0.433,1.063,0.1299
20160201,BTABESM,0.139,0.012,0.302,0.0761,278.0,100.0,5.472,0.472,11.89,2.9961
20160201,BTABESUP,0.174,0.04,0.302,0.0808,289.0,100.0,6.85,1.575,11.89,3.1811
20160201,TCFC2H_F,0.216,0.049,0.308,0.0659,387.0,100.0,8.504,1.929,12.126,2.5945
20160201,SKEC2H_F,0.199,0.033,0.308,0.0832,253.0,100.0,7.835,1.299,12.126,3.2756
20160201,BSWC2L_F,0.177,0.038,0.294,0.0488,341.0,100.0,6.969,1.496,11.575,1.9213
20160201,NAVC2H_F,0.332,0.148,0.546,0.0926,431.0,100.0,13.071,5.827,21.496,3.6457
20160201,ENMC2H_F,0.311,0.0,0.584,0.0893,2054.0,99.8,12.244,0.0,22.992,3.5157
20160201,TRAC2H_F,0.19,0.059,0.306,0.0649,559.0,100.0,7.48,2.323,12.047,2.5551
20160201,TPIC2L_F,0.164,0.0,0.26,0.0531,542.0,99.1,6.457,0.0,10.236,2.0906
20160201,DRRC2H_F,0.317,0.077,0.412,0.0559,463.0,100.0,12.48,3.031,16.22,2.2008
20160201,SJAC2H_F,0.207,0.052,0.315,0.0722,265.0,100.0,8.15,2.047,12.402,2.8425
20160201,DIRC2L_F,0.147,0.0,0.282,0.0642,262.0,95.8,5.787,0.0,11.102,2.5276
20160201,WFLC2H_F,0.221,0.058,0.332,0.072,392.0,100.0,8.701,2.283,13.071,2.8346
20160201,CRCC2H_F,0.139,0.03,0.399,0.0753,1480.0,100.0,5.472,1.181,15.709,2.9646
20160201,FPTC2H_F,0.21,0.049,0.322,0.0641,586.0,100.0,8.268,1.929,12.677,2.5236
20160201,LPHC2H_F,0.299,0.097,0.43,0.0924,149.0,100.0,11.772,3.819,16.929,3.6378
20160201,APNC2H_F,0.222,0.052,0.325,0.07,465.0,100.0,8.74,2.047,12.795,2.7559
20160201,LEMC2H_F,0.26,0.077,0.383,0.0724,298.0,100.0,10.236,3.031,15.079,2.8504
20160201,CSSC2H_F,0.2,0.05,0.304,0.0728,163.0,100.0,7.874,1.969,11.969,2.8661
20160201,LFGC2H_F,0.186,0.013,0.396,0.0891,1629.0,100.0,7.323,0.512,15.591,3.5079
20160201,TOMC2L_F,0.119,0.015,0.303,0.0616,3172.0,100.0,4.685,0.591,11.929,2.4252
20160201,RURC2L_F,0.203,0.065,0.3,0.0546,395.0,100.0,7.992,2.559,11.811,2.1496
20160201,VCRC2H_F,0.25,0.0,0.401,0.0912,1102.0,99.5,9.843,0.0,15.787,3.5906
20160201,PSBC2H_F,0.164,0.062,0.283,0.0516,424.0,100.0,6.457,2.441,11.142,2.0315
20160201,BMDC2L_F,0.126,0.0,0.302,0.067,4352.0,99.6,4.961,0.0,11.89,2.6378
20160201,WORC2H_F,0.204,0.076,0.449,0.0741,1229.0,100.0,8.031,2.992,17.677,2.9173
20160201,FISC2H_F,0.417,0.243,0.592,0.0861,115.0,100.0,16.417,9.567,23.307,3.3898
20160201,DCKC2H_F,0.141,0.012,0.401,0.0982,431.0,100.0,5.551,0.472,15.787,3.8661
20160201,MPSC2L_F,0.151,0.021,0.325,0.0593,957.0,100.0,5.945,0.827,12.795,2.3346
20160201,CLSC2L_F,0.161,0.06,0.303,0.0419,1121.0,100.0,6.339,2.362,11.929,1.6496
20160201,SMPC2H_F,0.225,0.039,0.474,0.0945,1362.0,100.0,8.858,1.535,18.661,3.7205
20160201,PSPC2H_F,0.326,0.053,0.659,0.1298,1310.0,100.0,12.835,2.087,25.945,5.1102
20160201,LCCC2H_F,0.194,0.077,0.406,0.0971,285.0,100.0,7.638,3.031,15.984,3.8228
20160201,RCYC2H_F,0.245,0.059,0.428,0.0643,728.0,100.0,9.646,2.323,16.85,2.5315
20160201,UCRC2H_F,0.207,0.009,0.525,0.1221,603.0,100.0,8.15,0.354,20.669,4.8071
20160201,LSRC2H_F,0.305,0.169,0.462,0.0555,1052.0,100.0,12.008,6.654,18.189,2.185
20160201,WETC2H_F,0.175,0.106,0.254,0.0328,292.0,100.0,6.89,4.173,10.0,1.2913
20160201,RBSC2L_F,0.083,0.0,0.185,0.0314,121.0,99.2,3.268,0.0,7.283,1.2362
20160201,SLFC2H_F,0.246,0.126,0.373,0.055,628.0,100.0,9.685,4.961,14.685,2.1654
20160201,DRGC2H_F,0.246,0.008,0.458,0.1135,3096.0,100.0,9.685,0.315,18.031,4.4685
20160201,PRSC2H_F,0.182,0.065,0.323,0.0401,1089.0,100.0,7.165,2.559,12.717,1.5787
20160201,GPSC2L_F,0.11,0.005,0.314,0.0687,2421.0,100.0,4.331,0.197,12.362,2.7047
20160201,LSDW4L_F,0.203,0.087,0.461,0.068,3009.0,100.0,7.992,3.425,18.15,2.6772
