Date_YYYYMMDD,LOCAL_ID,SNODAS_SWE_Mean_m,SNODAS_SWE_Min_m,SNODAS_SWE_Max_m,SNODAS_SWE_StdDev_m,SNODAS_Pixels_Count,SNODAS_SnowCover_percent,SNODAS_SWE_Mean_in,SNODAS_SWE_Min_in,SNODAS_SWE_Max_in,SNODAS_SWE_StdDev_in
20100101,LSDW4L_F,0.088,0.018,0.369,0.0585,3009.0,100.0,3.465,0.709,14.528,2.3031
20100101,CGGC2L_F,0.072,0.022,0.272,0.029,4011.0,100.0,2.835,0.866,10.709,1.1417
20100101,GCOC2L_F,0.088,0.044,0.236,0.0357,726.0,100.0,3.465,1.732,9.291,1.4055
20100101,WHIC2L_F,0.046,0.018,0.105,0.0173,1197.0,100.0,1.811,0.709,4.134,0.6811
20100101,LNAC2H_F,0.215,0.125,0.31,0.0463,77.0,100.0,8.465,4.921,12.205,1.8228
20100101,NVRN5L_F,0.034,0.011,0.06,0.0075,3037.0,100.0,1.339,0.433,2.362,0.2953
20100101,SNMC2L_F,0.079,0.0,0.202,0.042,1930.0,99.3,3.11,0.0,7.953,1.6535
20100101,LILC2L_F,0.022,0.0,0.17,0.0125,13085.0,99.7,0.866,0.0,6.693,0.4921
20100101,YDLC2L_F,0.029,0.0,0.053,0.0095,2303.0,99.8,1.142,0.0,2.087,0.374
20100101,WHBC2L_F,0.032,0.0,0.102,0.0151,6513.0,99.6,1.26,0.0,4.016,0.5945
20100101,ARFN5L_F,0.021,0.004,0.042,0.007,1123.0,100.0,0.827,0.157,1.654,0.2756
20100101,WATU1L_F,0.03,0.0,0.115,0.0123,5930.0,99.9,1.181,0.0,4.528,0.4843
20100101,MCEC2H_F,0.047,0.012,0.1,0.0178,1565.0,100.0,1.85,0.472,3.937,0.7008
20100101,DLAC2L_F,0.025,0.0,0.141,0.029,3063.0,85.4,0.984,0.0,5.551,1.1417
20100101,GJNC2L_F,0.057,0.0,0.216,0.0469,4870.0,96.2,2.244,0.0,8.504,1.8465
20100101,CLRU1R_F,0.05,0.011,0.198,0.0197,6528.0,100.0,1.969,0.433,7.795,0.7756
20100101,ALEC2H_F,0.117,0.032,0.193,0.0343,1261.0,100.0,4.606,1.26,7.598,1.3504
20100101,GUSC2L_F,0.072,0.006,0.178,0.044,1053.0,100.0,2.835,0.236,7.008,1.7323
20100101,SCCC2H_F,0.181,0.043,0.255,0.0437,190.0,100.0,7.126,1.693,10.039,1.7205
20100101,DELC2L_F,0.068,0.0,0.219,0.0512,4772.0,95.9,2.677,0.0,8.622,2.0157
20100101,DOLC2L_F,0.16,0.072,0.233,0.033,1747.0,100.0,6.299,2.835,9.173,1.2992
20100101,JESU1L_F,0.013,0.0,0.051,0.0083,10682.0,91.3,0.512,0.0,2.008,0.3268
20100101,MPHC2L_F,0.111,0.081,0.181,0.0192,981.0,100.0,4.37,3.189,7.126,0.7559
20100101,DBDC2L_F,0.048,0.0,0.189,0.0404,5902.0,93.5,1.89,0.0,7.441,1.5906
20100101,GWSC2L_F,0.081,0.028,0.191,0.0336,4170.0,100.0,3.189,1.102,7.52,1.3228
20100101,WRMC2H_F,0.141,0.041,0.305,0.0496,3297.0,100.0,5.551,1.614,12.008,1.9528
20100101,RERC2H_F,0.118,0.073,0.187,0.0221,316.0,100.0,4.646,2.874,7.362,0.8701
20100101,GMRC2L_F,0.073,0.01,0.167,0.0325,1124.0,100.0,2.874,0.394,6.575,1.2795
20100101,SOMC2L_F,0.126,0.071,0.21,0.0232,1219.0,100.0,4.961,2.795,8.268,0.9134
20100101,ALTC2L_F,0.098,0.025,0.177,0.0303,987.0,100.0,3.858,0.984,6.969,1.1929
20100101,CLOC2L_F,0.068,0.005,0.178,0.0437,780.0,100.0,2.677,0.197,7.008,1.7205
20100101,CGYC2L_F,0.046,0.002,0.152,0.0252,730.0,100.0,1.811,0.079,5.984,0.9921
20100101,CCUC2R_F,0.039,0.005,0.155,0.0156,5448.0,100.0,1.535,0.197,6.102,0.6142
20100101,CAWC2L_F,0.038,0.022,0.083,0.0104,162.0,100.0,1.496,0.866,3.268,0.4094
20100101,RCAC2H_F,0.077,0.026,0.137,0.0214,314.0,100.0,3.031,1.024,5.394,0.8425
20100101,EGLC2L_F,0.071,0.009,0.292,0.047,3656.0,100.0,2.795,0.354,11.496,1.8504
20100101,WFDC2L_F,0.045,0.005,0.144,0.0274,587.0,100.0,1.772,0.197,5.669,1.0787
20100101,KRMC2L_F,0.05,0.007,0.192,0.0334,1989.0,100.0,1.969,0.276,7.559,1.315
20100101,SMUC2L_F,0.04,0.0,0.203,0.045,3260.0,76.4,1.575,0.0,7.992,1.7717
20100101,DOLU1L_F,0.069,0.0,0.215,0.0472,4108.0,98.8,2.717,0.0,8.465,1.8583
20100101,STMC2L_F,0.109,0.041,0.212,0.0317,1285.0,100.0,4.291,1.614,8.346,1.248
20100101,MBLC2L_F,0.06,0.009,0.207,0.037,5463.0,100.0,2.362,0.354,8.15,1.4567
20100101,HMAC2H_F,0.122,0.086,0.152,0.0196,31.0,100.0,4.803,3.386,5.984,0.7717
20100101,HMSC2L_F,0.125,0.068,0.187,0.0252,128.0,100.0,4.921,2.677,7.362,0.9921
20100101,RRGC2H_F,0.088,0.042,0.146,0.0235,617.0,100.0,3.465,1.654,5.748,0.9252
20100101,CAMC2L_F,0.07,0.003,0.3,0.0357,7753.0,100.0,2.756,0.118,11.811,1.4055
20100101,VEGC2H_F,0.158,0.104,0.202,0.0243,105.0,100.0,6.22,4.094,7.953,0.9567
20100101,PCCC2L_F,0.107,0.009,0.229,0.0459,2506.0,100.0,4.213,0.354,9.016,1.8071
20100101,GRVC2H_F,0.094,0.04,0.163,0.019,340.0,100.0,3.701,1.575,6.417,0.748
20100101,EALC2L_F,0.103,0.052,0.197,0.025,762.0,100.0,4.055,2.047,7.756,0.9843
20100101,SJCC2L_F,0.08,0.027,0.314,0.0435,3475.0,100.0,3.15,1.063,12.362,1.7126
20100101,PIDC2H_F,0.12,0.038,0.244,0.042,2829.0,100.0,4.724,1.496,9.606,1.6535
20100101,LOSC2L_F,0.068,0.02,0.17,0.0288,1354.0,100.0,2.677,0.787,6.693,1.1339
20100101,CDRC2L_F,0.056,0.015,0.137,0.0238,1124.0,100.0,2.205,0.591,5.394,0.937
20100101,LPFN5L_F,0.03,0.007,0.062,0.0099,1164.0,100.0,1.181,0.276,2.441,0.3898
20100101,LPSC2L_F,0.069,0.025,0.155,0.0206,1213.0,100.0,2.717,0.984,6.102,0.811
20100101,MRTC2L_F,0.049,0.006,0.124,0.0217,1874.0,100.0,1.929,0.236,4.882,0.8543
20100101,SJFC2L_F,0.018,0.003,0.062,0.0102,5277.0,100.0,0.709,0.118,2.441,0.4016
20100101,BFFU1L_F,0.037,0.0,0.171,0.0266,19567.0,100.0,1.457,0.0,6.732,1.0472
20100101,YASC2H_F,0.095,0.031,0.219,0.0352,1175.0,100.0,3.74,1.22,8.622,1.3858
20100101,SCHC2R_F,0.072,0.05,0.1,0.011,116.0,100.0,2.835,1.969,3.937,0.4331
20100101,RBPC2H_F,0.25,0.16,0.355,0.0451,305.0,100.0,9.843,6.299,13.976,1.7756
20100101,HTSC2L_F,0.05,0.026,0.096,0.0194,187.0,100.0,1.969,1.024,3.78,0.7638
20100101,MNRC2H_F,0.137,0.077,0.214,0.0327,443.0,100.0,5.394,3.031,8.425,1.2874
20100101,BUEC2H_F,0.091,0.032,0.17,0.0277,178.0,100.0,3.583,1.26,6.693,1.0906
20100101,ELHC2H_F,0.106,0.053,0.164,0.0268,804.0,100.0,4.173,2.087,6.457,1.0551
20100101,DGOC2R_F,0.089,0.056,0.21,0.028,375.0,100.0,3.504,2.205,8.268,1.1024
20100101,GEPC2R_F,0.073,0.055,0.087,0.0091,20.0,100.0,2.874,2.165,3.425,0.3583
20100101,FRASER-U,0.09,0.039,0.133,0.018,231.0,100.0,3.543,1.535,5.236,0.7087
20100101,FRASER-L,0.051,0.02,0.107,0.0178,656.0,100.0,2.008,0.787,4.213,0.7008
20100101,FRASER-DW,0.108,0.061,0.189,0.0251,439.0,100.0,4.252,2.402,7.441,0.9882
20100101,403,0.002,0.0,0.009,0.0025,914.0,64.0,0.079,0.0,0.354,0.0984
20100101,405,0.001,0.0,0.005,0.0009,3156.0,31.6,0.039,0.0,0.197,0.0354
20100101,406,0.001,0.0,0.008,0.0016,1274.0,34.6,0.039,0.0,0.315,0.063
20100101,3202,0.019,0.001,0.077,0.0118,570.0,100.0,0.748,0.039,3.031,0.4646
20100101,3203,0.018,0.001,0.088,0.0119,417.0,100.0,0.709,0.039,3.465,0.4685
20100101,3204,0.047,0.006,0.101,0.0152,185.0,100.0,1.85,0.236,3.976,0.5984
20100101,3262,0.005,0.004,0.006,0.0007,6.0,100.0,0.197,0.157,0.236,0.0276
20100101,3205,0.019,0.002,0.054,0.013,162.0,100.0,0.748,0.079,2.126,0.5118
20100101,3130,0.073,0.0,0.213,0.0453,1457.0,99.5,2.874,0.0,8.386,1.7835
20100101,3101,0.063,0.003,0.201,0.0374,2640.0,100.0,2.48,0.118,7.913,1.4724
20100101,3175,0.1,0.008,0.335,0.0531,2847.0,100.0,3.937,0.315,13.189,2.0906
20100101,3176,0.087,0.012,0.201,0.0476,781.0,100.0,3.425,0.472,7.913,1.874
20100101,3177,0.126,0.013,0.377,0.0819,2194.0,100.0,4.961,0.512,14.843,3.2244
20100101,3178,0.13,0.031,0.353,0.0641,1277.0,100.0,5.118,1.22,13.898,2.5236
20100101,3187,0.135,0.03,0.224,0.0449,462.0,100.0,5.315,1.181,8.819,1.7677
20100101,3225,0.008,0.0,0.047,0.0068,507.0,87.0,0.315,0.0,1.85,0.2677
20100101,3265,0.003,0.001,0.008,0.0021,19.0,100.0,0.118,0.039,0.315,0.0827
20100101,3222,0.01,0.0,0.066,0.0096,674.0,97.0,0.394,0.0,2.598,0.378
20100101,3269,0.005,0.0,0.011,0.0024,24.0,95.8,0.197,0.0,0.433,0.0945
20100101,3201,0.008,0.0,0.031,0.0052,819.0,94.5,0.315,0.0,1.22,0.2047
20100101,3228,0.032,0.0,0.14,0.0261,932.0,99.5,1.26,0.0,5.512,1.0276
20100101,3227,0.009,0.0,0.035,0.0069,463.0,83.4,0.354,0.0,1.378,0.2717
20100101,3264,0.011,0.001,0.017,0.0037,43.0,100.0,0.433,0.039,0.669,0.1457
20100101,3226,0.027,0.0,0.146,0.0299,1625.0,86.6,1.063,0.0,5.748,1.1772
20100101,3284,0.016,0.002,0.115,0.0108,922.0,100.0,0.63,0.079,4.528,0.4252
20100101,3232,0.06,0.006,0.154,0.0391,444.0,100.0,2.362,0.236,6.063,1.5394
20100101,3283,0.016,0.001,0.14,0.0091,1480.0,100.0,0.63,0.039,5.512,0.3583
20100101,409,0.002,0.0,0.006,0.0014,945.0,68.4,0.079,0.0,0.236,0.0551
20100101,408,0.001,0.0,0.006,0.0011,1835.0,30.6,0.039,0.0,0.236,0.0433
20100101,501,0.003,0.0,0.009,0.0022,1633.0,84.7,0.118,0.0,0.354,0.0866
20100101,506,0.003,0.0,0.008,0.0019,770.0,83.0,0.118,0.0,0.315,0.0748
20100101,502,0.003,0.0,0.018,0.0029,3466.0,65.8,0.118,0.0,0.709,0.1142
20100101,503,0.005,0.0,0.008,0.0017,2979.0,99.0,0.197,0.0,0.315,0.0669
20100101,504,0.004,0.0,0.021,0.0027,2538.0,90.1,0.157,0.0,0.827,0.1063
20100101,505,0.006,0.0,0.022,0.0038,4180.0,96.8,0.236,0.0,0.866,0.1496
20100101,530,0.005,0.0,0.009,0.0021,1100.0,99.1,0.197,0.0,0.354,0.0827
20100101,531,0.004,0.0,0.008,0.0022,1062.0,86.6,0.157,0.0,0.315,0.0866
20100101,542,0.006,0.004,0.007,0.001,20.0,100.0,0.236,0.157,0.276,0.0394
20100101,552,0.007,0.0,0.022,0.0064,4870.0,85.3,0.276,0.0,0.866,0.252
20100101,553,0.002,0.0,0.015,0.0016,3048.0,73.2,0.079,0.0,0.591,0.063
20100101,554,0.004,0.0,0.021,0.0039,4856.0,87.3,0.157,0.0,0.827,0.1535
20100101,555,0.004,0.0,0.014,0.0019,3986.0,95.4,0.157,0.0,0.551,0.0748
20100101,556,0.002,0.0,0.008,0.0015,834.0,88.2,0.079,0.0,0.315,0.0591
20100101,549,0.004,0.0,0.02,0.0042,686.0,84.5,0.157,0.0,0.787,0.1654
20100101,550,0.002,0.0,0.009,0.0021,2001.0,69.3,0.079,0.0,0.354,0.0827
20100101,551,0.006,0.0,0.022,0.0055,5464.0,79.7,0.236,0.0,0.866,0.2165
20100101,559,0.004,0.0,0.008,0.0018,785.0,96.8,0.157,0.0,0.315,0.0709
20100101,3291,0.016,0.011,0.022,0.002,2526.0,100.0,0.63,0.433,0.866,0.0787
20100101,3290,0.015,0.003,0.021,0.0032,1788.0,100.0,0.591,0.118,0.827,0.126
20100101,3288,0.012,0.004,0.019,0.0033,728.0,100.0,0.472,0.157,0.748,0.1299
20100101,3289,0.015,0.004,0.026,0.0043,1301.0,100.0,0.591,0.157,1.024,0.1693
20100101,3287,0.012,0.001,0.02,0.0038,1164.0,100.0,0.472,0.039,0.787,0.1496
20100101,3235,0.011,0.0,0.194,0.0183,2620.0,88.0,0.433,0.0,7.638,0.7205
20100101,3214,0.012,0.0,0.051,0.0069,2833.0,98.6,0.472,0.0,2.008,0.2717
20100101,3240,0.018,0.0,0.058,0.0069,1977.0,99.9,0.709,0.0,2.283,0.2717
20100101,3285,0.013,0.003,0.019,0.0022,1054.0,100.0,0.512,0.118,0.748,0.0866
